Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Hour,Location,Merchant_Category,Payment_Method,Device_Type,Is_Fraud
T1620,1169,345.44,0,Bangalore,Electronics,UPI,Mobile,0
T1621,1107,2650.77,18,Bangalore,Entertainment,Card,Mobile,0
T1622,1125,1440.55,4,Pune,Grocery,Card,Laptop,0
T1623,1193,3315.03,12,Mumbai,Travel,Card,Laptop,0
T1624,1054,6514.58,18,Nagpur,Fashion,UPI,Mobile,0
T1625,1169,590.05,11,Pune,Grocery,UPI,Laptop,0
T1626,1033,3476.67,15,Delhi,Travel,UPI,Mobile,0
T1627,1157,2816.9,18,Kolkata,Food,UPI,Laptop,0
T1628,1012,622.31,2,Kolkata,Electronics,UPI,Mobile,0
T1629,1140,3912.65,11,Hyderabad,Electronics,Card,Laptop,0
T1630,1017,1278.84,4,Kolkata,Travel,Card,Mobile,0
T1631,1159,2676.43,1,Bangalore,Grocery,UPI,Mobile,0
T1632,1095,343.42,21,Mumbai,Fashion,Net Banking,Mobile,0
T1633,1122,2461.66,6,Kolkata,Food,UPI,Mobile,0
T1634,1038,1463.81,12,Hyderabad,Travel,UPI,Mobile,0
T1635,1045,6912.46,14,Kolkata,Food,UPI,Mobile,0
T1636,1028,234.67,21,Chennai,Electronics,Net Banking,Mobile,0
T1637,1189,2169.32,2,Pune,Entertainment,Card,Laptop,1
T1638,1061,2453.14,20,Delhi,Entertainment,Card,Mobile,0
T1639,1184,5164.03,19,Chennai,Fashion,Net Banking,Mobile,0
T1640,1015,3415.96,4,Pune,Food,Net Banking,Mobile,0
T1641,1183,4401.0,23,Pune,Travel,Card,Tablet,0
T1642,1120,6003.22,7,Nagpur,Fashion,UPI,Tablet,0
T1643,1009,7927.89,21,Kolkata,Grocery,Card,Mobile,0
T1644,1157,1506.78,0,Hyderabad,Entertainment,Card,Mobile,1
T1645,1152,3088.96,7,Nagpur,Travel,Net Banking,Mobile,0
T1646,1102,7333.03,23,Pune,Food,Card,Tablet,0
T1647,1083,18206.95,17,Kolkata,Fashion,Net Banking,Mobile,0
T1648,1132,8811.66,19,Delhi,Travel,Card,Mobile,0
T1649,1064,1857.47,15,Mumbai,Fashion,UPI,Mobile,0
T1650,1176,868.48,17,Mumbai,Fashion,Card,Mobile,0
T1651,1002,2688.62,19,Kolkata,Fashion,UPI,Mobile,0
T1652,1172,5413.63,11,Chennai,Food,UPI,Laptop,0
T1653,1141,2713.58,12,Hyderabad,Travel,UPI,Mobile,0
T1654,1119,2640.25,12,Bangalore,Electronics,Card,Mobile,0
T1655,1157,7286.33,9,Bangalore,Electronics,Card,Mobile,0
T1656,1067,1793.93,6,Mumbai,Food,Card,Mobile,0
T1657,1145,7858.59,13,Pune,Food,Card,Mobile,0
T1658,1189,2088.93,23,Pune,Entertainment,UPI,Laptop,0
T1659,1036,1591.38,15,Nagpur,Fashion,UPI,Mobile,0
T1660,1152,2420.47,14,Kolkata,Travel,UPI,Mobile,0
T1661,1175,5749.46,11,Hyderabad,Travel,UPI,Mobile,0
T1662,1192,538.71,8,Kolkata,Grocery,Card,Mobile,0
T1663,1180,874.71,7,Kolkata,Grocery,Card,Mobile,0
T1664,1072,12100.22,17,Nagpur,Electronics,Card,Mobile,0
T1665,1142,771.87,22,Bangalore,Grocery,UPI,Mobile,0
T1666,1048,3354.79,17,Kolkata,Grocery,UPI,Mobile,0
T1667,1120,3463.48,12,Mumbai,Electronics,Card,Mobile,0
T1668,1087,2690.43,17,Chennai,Entertainment,Card,Mobile,0
T1669,1195,4139.68,14,Kolkata,Electronics,Net Banking,Mobile,0
T1670,1139,1044.56,3,Pune,Grocery,UPI,Laptop,0
T1671,1186,3217.77,16,Kolkata,Travel,UPI,Mobile,0
T1672,1036,1861.96,4,Mumbai,Grocery,Card,Mobile,0
T1673,1060,4334.9,21,Delhi,Fashion,Card,Mobile,0
T1674,1170,608.99,15,Mumbai,Fashion,Net Banking,Mobile,0
T1675,1123,3384.05,8,Delhi,Fashion,UPI,Mobile,0
T1676,1197,819.6,9,Nagpur,Entertainment,Card,Laptop,0
T1677,1038,1306.48,23,Nagpur,Food,UPI,Laptop,0
T1678,1183,987.23,17,Bangalore,Fashion,UPI,Mobile,0
T1679,1062,807.67,16,Mumbai,Travel,Card,Mobile,0
T1680,1045,6988.16,17,Mumbai,Entertainment,Card,Mobile,0
T1681,1087,1345.85,6,Delhi,Food,Card,Mobile,0
T1682,1010,10475.97,3,Nagpur,Food,Card,Laptop,1
T1683,1061,14016.45,4,Delhi,Fashion,UPI,Laptop,0
T1684,1076,3387.62,22,Nagpur,Grocery,Card,Tablet,0
T1685,1152,617.27,15,Delhi,Electronics,UPI,Mobile,0
T1686,1198,1877.12,2,Nagpur,Grocery,Net Banking,Mobile,0
T1687,1051,6392.65,17,Delhi,Grocery,Card,Laptop,0
T1688,1003,1831.61,22,Chennai,Food,UPI,Laptop,0
T1689,1058,364.15,20,Nagpur,Food,UPI,Laptop,0
T1690,1071,3254.8,13,Hyderabad,Entertainment,UPI,Mobile,0
T1691,1147,7460.44,14,Delhi,Entertainment,UPI,Mobile,0
T1692,1092,6357.1,16,Mumbai,Food,Card,Mobile,0
T1693,1062,770.08,0,Bangalore,Travel,UPI,Mobile,0
T1694,1053,4468.3,20,Hyderabad,Travel,UPI,Mobile,0
T1695,1116,996.43,16,Hyderabad,Electronics,Net Banking,Mobile,0
T1696,1109,984.66,22,Delhi,Food,Card,Mobile,0
T1697,1073,8288.17,10,Bangalore,Fashion,Net Banking,Mobile,0
T1698,1106,1148.96,16,Mumbai,Entertainment,Card,Mobile,0
T1699,1056,1222.01,13,Hyderabad,Food,Net Banking,Mobile,0
T1700,1168,2.61,19,Mumbai,Travel,UPI,Laptop,0
T1701,1002,8181.52,18,Nagpur,Food,UPI,Mobile,0
T1702,1119,6292.32,20,Kolkata,Travel,UPI,Mobile,0
T1703,1005,3948.24,6,Chennai,Food,Card,Tablet,0
T1704,1004,5549.43,23,Kolkata,Fashion,Card,Tablet,0
T1705,1004,659.73,12,Kolkata,Electronics,Card,Mobile,0
T1706,1053,2452.35,17,Bangalore,Fashion,Card,Laptop,0
T1707,1046,1730.64,22,Chennai,Travel,Card,Mobile,0
T1708,1176,393.88,13,Pune,Entertainment,UPI,Mobile,0
T1709,1008,2663.14,0,Nagpur,Entertainment,UPI,Mobile,0
T1710,1098,10140.07,6,Bangalore,Grocery,Card,Mobile,0
T1711,1019,163.53,7,Delhi,Fashion,Net Banking,Laptop,0
T1712,1121,1378.2,17,Chennai,Food,UPI,Laptop,0
T1713,1060,930.46,8,Delhi,Electronics,Net Banking,Tablet,0
T1714,1122,1088.0,0,Mumbai,Food,UPI,Laptop,0
T1715,1162,9562.81,21,Kolkata,Food,Card,Mobile,0
T1716,1177,2524.97,16,Hyderabad,Fashion,UPI,Laptop,0
T1717,1081,2511.68,18,Chennai,Electronics,UPI,Tablet,0
T1718,1061,5718.07,5,Pune,Grocery,Card,Laptop,0
T1719,1144,671.27,2,Delhi,Food,Card,Laptop,1
T1720,1002,2671.99,23,Bangalore,Electronics,Card,Tablet,0
T1721,1159,2248.37,4,Chennai,Grocery,Card,Mobile,0
T1722,1012,3634.39,1,Chennai,Food,Card,Laptop,1
T1723,1119,30894.12,19,Hyderabad,Electronics,UPI,Laptop,1
T1724,1124,5869.13,3,Hyderabad,Fashion,Card,Tablet,1
T1725,1088,2029.1,9,Bangalore,Entertainment,UPI,Mobile,0
T1726,1072,7030.66,9,Hyderabad,Entertainment,UPI,Mobile,0
T1727,1067,748.73,23,Delhi,Food,Card,Laptop,0
T1728,1141,123.75,20,Bangalore,Food,Card,Mobile,0
T1729,1100,914.88,10,Kolkata,Electronics,Card,Mobile,0
T1730,1097,1664.56,15,Bangalore,Entertainment,Card,Mobile,0
T1731,1010,2858.14,16,Mumbai,Food,Card,Mobile,0
T1732,1104,3819.39,15,Pune,Grocery,Card,Mobile,0
T1733,1183,9658.79,6,Chennai,Food,UPI,Mobile,0
T1734,1066,2852.21,15,Mumbai,Entertainment,UPI,Mobile,0
T1735,1122,2782.81,2,Pune,Travel,Card,Mobile,1
T1736,1028,206.2,15,Bangalore,Entertainment,Card,Mobile,0
T1737,1136,142.14,7,Chennai,Grocery,UPI,Mobile,0
T1738,1194,3204.35,11,Hyderabad,Electronics,Net Banking,Mobile,0
T1739,1152,2306.29,2,Pune,Grocery,UPI,Mobile,0
T1740,1075,7309.89,16,Bangalore,Travel,UPI,Mobile,0
T1741,1169,700.65,20,Bangalore,Travel,Card,Laptop,0
T1742,1008,101.15,17,Mumbai,Food,Card,Mobile,0
T1743,1039,2384.36,10,Mumbai,Food,Net Banking,Mobile,0
T1744,1024,1084.5,3,Hyderabad,Entertainment,Card,Laptop,1
T1745,1004,203.55,15,Kolkata,Fashion,Net Banking,Mobile,0
T1746,1138,5158.1,16,Nagpur,Grocery,UPI,Tablet,0
T1747,1186,473.3,8,Delhi,Entertainment,UPI,Laptop,0
T1748,1123,3749.24,5,Nagpur,Fashion,Card,Mobile,0
T1749,1037,1319.85,23,Nagpur,Entertainment,UPI,Mobile,0
T1750,1071,762.2,19,Chennai,Travel,UPI,Mobile,0
T1751,1132,1910.54,1,Kolkata,Food,Card,Mobile,1
T1752,1175,6466.77,8,Chennai,Food,Card,Mobile,0
T1753,1089,1990.94,20,Hyderabad,Entertainment,Net Banking,Mobile,0
T1754,1145,5557.51,5,Chennai,Food,UPI,Laptop,0
T1755,1197,536.35,2,Pune,Electronics,Card,Mobile,1
T1756,1036,5927.2,19,Hyderabad,Entertainment,Card,Mobile,0
T1757,1059,1081.64,5,Hyderabad,Travel,UPI,Laptop,0
T1758,1175,4525.28,6,Bangalore,Entertainment,UPI,Mobile,0
T1759,1027,3336.83,0,Bangalore,Entertainment,UPI,Mobile,0
T1760,1196,10588.46,22,Bangalore,Food,UPI,Mobile,0
T1761,1080,1959.67,0,Delhi,Travel,Card,Mobile,1
T1762,1113,273.82,4,Pune,Entertainment,UPI,Tablet,0
T1763,1039,77.37,5,Pune,Food,Card,Mobile,0
T1764,1044,7014.59,12,Bangalore,Grocery,Net Banking,Mobile,0
T1765,1061,2975.54,1,Nagpur,Travel,UPI,Mobile,0
T1766,1092,5970.96,14,Delhi,Fashion,Card,Mobile,0
T1767,1114,1068.52,14,Nagpur,Electronics,Card,Mobile,0
T1768,1185,1692.99,12,Mumbai,Fashion,UPI,Laptop,0
T1769,1066,122.27,13,Pune,Travel,Card,Tablet,0
T1770,1055,13027.59,21,Pune,Entertainment,Card,Mobile,0
T1771,1039,4408.89,6,Nagpur,Food,UPI,Mobile,0
T1772,1097,10824.51,13,Delhi,Travel,Card,Mobile,0
T1773,1039,1234.24,23,Pune,Electronics,UPI,Mobile,0
T1774,1090,3781.47,9,Nagpur,Travel,Card,Mobile,0
T1775,1032,4539.03,16,Hyderabad,Food,UPI,Mobile,0
T1776,1005,1528.26,13,Hyderabad,Fashion,Card,Mobile,0
T1777,1146,7538.37,7,Chennai,Grocery,Card,Mobile,0
T1778,1079,11762.06,3,Delhi,Fashion,Net Banking,Laptop,0
T1779,1167,8646.26,15,Nagpur,Food,UPI,Laptop,0
T1780,1091,5373.97,23,Chennai,Food,Card,Mobile,0
T1781,1096,1299.96,12,Hyderabad,Electronics,Card,Mobile,0
T1782,1058,1323.0,21,Delhi,Travel,UPI,Tablet,0
T1783,1058,13226.49,19,Kolkata,Travel,UPI,Mobile,0
T1784,1047,41.35,17,Chennai,Fashion,Net Banking,Laptop,0
T1785,1168,5035.83,13,Kolkata,Grocery,Net Banking,Mobile,0
T1786,1012,4900.05,17,Bangalore,Grocery,UPI,Mobile,0
T1787,1106,3898.75,4,Delhi,Electronics,Card,Mobile,0
T1788,1044,18464.46,8,Mumbai,Food,UPI,Laptop,1
T1789,1088,1495.16,2,Bangalore,Electronics,UPI,Mobile,0
T1790,1180,1661.89,7,Chennai,Travel,Card,Mobile,0
T1791,1169,328.92,19,Nagpur,Entertainment,Card,Mobile,0
T1792,1099,2339.31,21,Bangalore,Entertainment,Card,Laptop,0
T1793,1190,1210.09,9,Bangalore,Entertainment,Card,Tablet,0
T1794,1154,1682.64,21,Chennai,Food,Card,Tablet,0
T1795,1165,7196.87,18,Nagpur,Electronics,UPI,Tablet,0
T1796,1187,10963.4,20,Nagpur,Fashion,UPI,Mobile,0
T1797,1006,821.87,2,Hyderabad,Travel,UPI,Mobile,0
T1798,1132,1864.1,10,Mumbai,Entertainment,Card,Mobile,0
T1799,1044,10559.54,10,Nagpur,Grocery,Card,Mobile,0
T1800,1057,255.2,16,Pune,Electronics,UPI,Laptop,0
T1801,1030,387.63,15,Pune,Travel,Card,Laptop,0
T1802,1022,710.73,6,Mumbai,Travel,UPI,Mobile,0
T1803,1169,3617.58,3,Delhi,Grocery,Net Banking,Mobile,0
T1804,1137,652.3,22,Chennai,Grocery,Card,Tablet,0
T1805,1159,13777.64,18,Delhi,Grocery,Card,Mobile,0
T1806,1106,2367.52,11,Pune,Entertainment,UPI,Mobile,0
T1807,1180,2784.75,14,Nagpur,Entertainment,Net Banking,Mobile,0
T1808,1157,1132.95,10,Mumbai,Electronics,UPI,Mobile,0
T1809,1038,2546.77,4,Delhi,Grocery,Net Banking,Mobile,0
T1810,1158,4337.82,4,Delhi,Fashion,Card,Mobile,0
T1811,1081,5564.06,14,Kolkata,Travel,Net Banking,Mobile,0
T1812,1099,5607.55,17,Chennai,Grocery,Card,Tablet,0
T1813,1001,3449.97,10,Bangalore,Travel,Card,Mobile,0
T1814,1076,9388.65,11,Pune,Food,Net Banking,Mobile,0
T1815,1011,6802.0,1,Nagpur,Food,Net Banking,Tablet,0
T1816,1038,5659.57,19,Mumbai,Grocery,Card,Mobile,0
T1817,1193,228.85,14,Delhi,Travel,Card,Mobile,0
T1818,1012,27.61,19,Chennai,Food,Card,Laptop,0
T1819,1045,955.3,3,Bangalore,Grocery,Card,Mobile,1
T1820,1154,4356.91,21,Pune,Travel,Card,Laptop,0
T1821,1112,2118.66,17,Pune,Grocery,Net Banking,Mobile,0
T1822,1016,2059.38,5,Chennai,Entertainment,UPI,Mobile,0
T1823,1103,8636.95,22,Kolkata,Travel,UPI,Mobile,0
T1824,1097,9036.68,18,Mumbai,Food,UPI,Mobile,0
T1825,1187,9595.29,10,Delhi,Grocery,UPI,Laptop,0
T1826,1191,1506.8,23,Mumbai,Food,UPI,Mobile,0
T1827,1087,4698.38,1,Chennai,Grocery,UPI,Tablet,0
T1828,1108,1267.8,7,Chennai,Electronics,Card,Laptop,0
T1829,1162,845.9,10,Mumbai,Food,UPI,Mobile,0
T1830,1069,816.47,4,Hyderabad,Food,UPI,Laptop,0
T1831,1157,1674.86,17,Bangalore,Fashion,UPI,Mobile,0
T1832,1198,2248.18,22,Pune,Entertainment,Net Banking,Laptop,0
T1833,1073,7110.22,17,Hyderabad,Food,Card,Laptop,0
T1834,1062,510.84,13,Nagpur,Travel,UPI,Mobile,0
T1835,1155,5310.98,21,Pune,Grocery,Card,Mobile,0
T1836,1059,3032.49,9,Pune,Electronics,UPI,Mobile,0
T1837,1078,1358.4,2,Bangalore,Travel,Card,Mobile,1
T1838,1036,2715.55,8,Nagpur,Travel,Card,Mobile,0
T1839,1021,1426.37,2,Delhi,Travel,Card,Mobile,1
T1840,1195,3626.17,10,Nagpur,Travel,UPI,Mobile,0
T1841,1147,2275.54,11,Delhi,Electronics,Card,Mobile,0
T1842,1095,718.45,11,Kolkata,Fashion,Net Banking,Mobile,0
T1843,1067,495.83,2,Kolkata,Entertainment,Card,Mobile,1
T1844,1191,3164.77,20,Nagpur,Food,Net Banking,Mobile,0
T1845,1016,9308.05,6,Mumbai,Travel,UPI,Laptop,0
T1846,1011,1686.12,13,Chennai,Food,Card,Mobile,0
T1847,1149,5282.03,23,Nagpur,Food,Card,Mobile,0
T1848,1144,4299.52,10,Hyderabad,Travel,UPI,Mobile,0
T1849,1137,10726.89,6,Hyderabad,Fashion,UPI,Laptop,0
T1850,1117,6881.05,20,Bangalore,Food,UPI,Mobile,0
T1851,1192,3344.43,9,Chennai,Grocery,Card,Tablet,0
T1852,1021,4280.46,10,Chennai,Food,UPI,Tablet,0
T1853,1119,9146.31,14,Delhi,Entertainment,Net Banking,Laptop,0
T1854,1049,2040.1,18,Pune,Travel,Card,Tablet,0
T1855,1013,1582.82,15,Bangalore,Electronics,Card,Mobile,0
T1856,1191,43.48,21,Hyderabad,Food,Card,Mobile,0
T1857,1174,7007.49,20,Hyderabad,Fashion,UPI,Laptop,0
T1858,1028,6457.41,19,Kolkata,Grocery,UPI,Laptop,0
T1859,1163,441.29,11,Delhi,Grocery,Card,Laptop,0
T1860,1179,3440.18,17,Hyderabad,Electronics,Card,Laptop,0
T1861,1124,2494.35,22,Hyderabad,Entertainment,Card,Tablet,0
T1862,1006,505.47,12,Delhi,Electronics,Card,Mobile,0
T1863,1028,15763.38,4,Hyderabad,Entertainment,Card,Laptop,1
T1864,1138,966.74,3,Pune,Food,Net Banking,Laptop,0
T1865,1032,278.4,13,Mumbai,Travel,UPI,Laptop,0
T1866,1133,3613.97,7,Bangalore,Fashion,Card,Mobile,0
T1867,1110,5370.9,8,Pune,Grocery,Net Banking,Laptop,0
T1868,1078,131.93,18,Pune,Electronics,UPI,Tablet,0
T1869,1159,4300.18,2,Mumbai,Fashion,UPI,Mobile,0
T1870,1178,3039.64,4,Kolkata,Entertainment,Card,Mobile,0
T1871,1057,435.98,20,Chennai,Travel,Card,Mobile,0
T1872,1025,757.5,17,Bangalore,Grocery,Net Banking,Tablet,0
T1873,1173,3357.08,0,Kolkata,Grocery,UPI,Mobile,0
T1874,1028,1405.94,7,Kolkata,Entertainment,Card,Mobile,0
T1875,1003,11142.91,18,Pune,Travel,UPI,Mobile,0
T1876,1098,6831.3,16,Hyderabad,Grocery,Net Banking,Laptop,0
T1877,1140,16433.91,16,Kolkata,Travel,Card,Mobile,0
T1878,1038,1202.64,10,Mumbai,Grocery,UPI,Mobile,0
T1879,1014,13989.55,1,Chennai,Food,Net Banking,Tablet,0
T1880,1118,2257.14,5,Bangalore,Entertainment,Card,Laptop,0
T1881,1028,1707.89,21,Nagpur,Travel,UPI,Mobile,0
T1882,1156,206.65,13,Delhi,Fashion,UPI,Tablet,0
T1883,1074,216.83,2,Hyderabad,Food,UPI,Laptop,0
T1884,1115,4710.77,11,Mumbai,Fashion,Card,Mobile,0
T1885,1031,2449.43,3,Delhi,Entertainment,Card,Mobile,1
T1886,1129,1027.43,11,Chennai,Grocery,UPI,Mobile,0
T1887,1174,3807.36,12,Chennai,Fashion,Card,Laptop,0
T1888,1083,1166.0,1,Nagpur,Food,Card,Mobile,1
T1889,1021,3447.51,1,Kolkata,Travel,Card,Mobile,1
T1890,1026,1780.21,14,Pune,Electronics,Card,Laptop,0
T1891,1194,6938.92,22,Pune,Fashion,Net Banking,Mobile,0
T1892,1080,6874.69,16,Bangalore,Electronics,Card,Laptop,0
T1893,1125,2595.38,6,Mumbai,Entertainment,Net Banking,Laptop,0
T1894,1183,1728.18,13,Mumbai,Fashion,Card,Mobile,0
T1895,1091,1801.18,11,Kolkata,Fashion,UPI,Laptop,0
T1896,1020,6553.71,16,Chennai,Travel,Card,Mobile,0
T1897,1046,1591.06,13,Bangalore,Grocery,UPI,Mobile,0
T1898,1100,938.13,5,Kolkata,Food,UPI,Mobile,0
T1899,1186,353.96,18,Delhi,Food,Card,Mobile,0
T1900,1083,2514.63,23,Pune,Food,Net Banking,Tablet,0
T1901,1005,2632.14,5,Pune,Entertainment,Card,Mobile,0
T1902,1146,7353.11,17,Chennai,Grocery,UPI,Mobile,0
T1903,1184,1000.2,23,Mumbai,Electronics,Net Banking,Tablet,0
T1904,1196,1918.54,4,Chennai,Food,Net Banking,Mobile,0
T1905,1130,6609.5,23,Kolkata,Electronics,Net Banking,Laptop,0
T1906,1000,6940.54,23,Mumbai,Grocery,Card,Mobile,0
T1907,1057,1942.0,5,Bangalore,Entertainment,Card,Laptop,0
T1908,1123,2458.26,1,Kolkata,Grocery,Card,Mobile,1
T1909,1165,1445.52,7,Nagpur,Travel,UPI,Mobile,0
T1910,1014,10785.76,14,Delhi,Food,UPI,Mobile,0
T1911,1161,505.17,14,Hyderabad,Entertainment,Card,Mobile,0
T1912,1188,10857.24,10,Nagpur,Travel,UPI,Laptop,0
T1913,1162,4606.36,21,Kolkata,Food,Card,Mobile,0
T1914,1063,3033.49,21,Nagpur,Grocery,Card,Mobile,0
T1915,1024,132.82,23,Mumbai,Grocery,UPI,Mobile,0
T1916,1023,2581.97,0,Mumbai,Fashion,UPI,Laptop,0
T1917,1011,2095.29,17,Mumbai,Fashion,UPI,Laptop,0
T1918,1017,703.22,11,Nagpur,Grocery,Card,Mobile,0
T1919,1014,4273.22,11,Chennai,Grocery,UPI,Mobile,0
T1920,1026,14182.71,10,Delhi,Electronics,Card,Mobile,0
T1921,1071,3303.87,7,Chennai,Electronics,Card,Mobile,0
T1922,1059,5017.6,6,Mumbai,Travel,UPI,Mobile,0
T1923,1173,283.62,22,Kolkata,Fashion,Net Banking,Mobile,0
T1924,1144,2162.85,20,Kolkata,Fashion,Card,Mobile,0
T1925,1092,494.82,1,Pune,Grocery,Card,Tablet,1
T1926,1052,3795.21,10,Chennai,Grocery,UPI,Mobile,0
T1927,1007,11153.71,21,Delhi,Travel,Card,Laptop,0
T1928,1078,4336.21,9,Kolkata,Entertainment,UPI,Mobile,0
T1929,1026,319.65,2,Pune,Entertainment,UPI,Tablet,0
T1930,1173,1751.95,19,Delhi,Entertainment,Card,Mobile,0
T1931,1049,3199.93,9,Mumbai,Fashion,UPI,Mobile,0
T1932,1198,2064.74,17,Chennai,Electronics,UPI,Laptop,0
T1933,1130,7174.5,13,Hyderabad,Entertainment,Card,Mobile,0
T1934,1092,6742.49,17,Bangalore,Food,UPI,Mobile,0
T1935,1191,3785.26,23,Mumbai,Travel,Card,Mobile,0
T1936,1171,1870.16,7,Kolkata,Entertainment,UPI,Laptop,0
T1937,1180,1179.29,9,Nagpur,Food,Card,Mobile,0
T1938,1023,447.64,21,Hyderabad,Entertainment,UPI,Laptop,0
T1939,1059,1753.39,12,Nagpur,Electronics,Card,Mobile,0
T1940,1121,2132.1,20,Delhi,Electronics,Card,Mobile,0
T1941,1130,4505.86,7,Nagpur,Entertainment,UPI,Mobile,0
T1942,1147,4293.65,3,Hyderabad,Food,Card,Mobile,1
T1943,1045,290.75,3,Hyderabad,Travel,Card,Mobile,1
T1944,1014,2011.82,4,Mumbai,Food,Card,Laptop,0
T1945,1152,802.49,0,Pune,Travel,Card,Mobile,1
T1946,1198,682.26,16,Mumbai,Entertainment,Net Banking,Mobile,0
T1947,1016,7024.85,1,Delhi,Travel,UPI,Laptop,0
T1948,1125,171.28,7,Kolkata,Grocery,Card,Laptop,0
T1949,1083,2173.28,6,Nagpur,Fashion,UPI,Laptop,0
T1950,1008,736.67,14,Pune,Fashion,UPI,Laptop,0
T1951,1165,8458.79,4,Chennai,Electronics,Net Banking,Mobile,0
T1952,1175,3257.11,1,Bangalore,Grocery,Card,Laptop,1
T1953,1187,1052.64,6,Hyderabad,Fashion,UPI,Mobile,0
T1954,1062,2792.05,7,Pune,Entertainment,UPI,Mobile,0
T1955,1116,5259.41,6,Kolkata,Travel,UPI,Laptop,0
T1956,1129,12691.6,6,Chennai,Travel,UPI,Tablet,0
T1957,1087,996.13,13,Pune,Food,Card,Laptop,0
T1958,1071,8692.61,20,Mumbai,Food,UPI,Mobile,0
T1959,1138,10890.88,17,Chennai,Travel,UPI,Mobile,0
T1960,1063,9927.83,5,Bangalore,Entertainment,Net Banking,Mobile,0
T1961,1071,4035.98,3,Kolkata,Travel,Card,Laptop,1
T1962,1020,3975.07,9,Hyderabad,Food,UPI,Mobile,0
T1963,1017,2064.76,17,Kolkata,Fashion,Net Banking,Laptop,0
T1964,1063,5583.73,11,Delhi,Electronics,UPI,Mobile,0
T1965,1081,3031.12,15,Delhi,Food,Net Banking,Laptop,0
T1966,1109,4525.84,6,Pune,Entertainment,UPI,Tablet,0
T1967,1094,2237.67,5,Chennai,Fashion,Card,Mobile,0
T1968,1165,5259.56,4,Pune,Fashion,UPI,Mobile,0
T1969,1031,6959.82,2,Nagpur,Fashion,Card,Laptop,1
T1970,1010,633.34,11,Bangalore,Grocery,UPI,Mobile,0
T1971,1044,7157.36,14,Hyderabad,Grocery,Card,Laptop,0
T1972,1032,3108.69,9,Pune,Fashion,UPI,Mobile,0
T1973,1101,7448.71,19,Nagpur,Entertainment,UPI,Mobile,0
T1974,1168,2257.62,18,Chennai,Travel,Card,Laptop,0
T1975,1135,1905.96,15,Bangalore,Entertainment,Card,Mobile,0
T1976,1010,9863.28,10,Hyderabad,Grocery,Net Banking,Tablet,0
T1977,1178,1156.97,7,Delhi,Food,Card,Mobile,0
T1978,1087,7437.05,2,Nagpur,Grocery,Card,Laptop,1
T1979,1040,2646.75,22,Chennai,Travel,Card,Mobile,0
T1980,1144,2886.97,6,Bangalore,Electronics,Net Banking,Mobile,0
T1981,1075,1475.39,22,Nagpur,Grocery,Net Banking,Mobile,0
T1982,1120,3404.28,6,Pune,Entertainment,UPI,Laptop,0
T1983,1045,1573.42,13,Mumbai,Entertainment,Net Banking,Mobile,0
T1984,1159,160.25,1,Delhi,Fashion,Card,Laptop,1
T1985,1079,1269.81,9,Pune,Fashion,Net Banking,Mobile,0
T1986,1053,25.6,18,Pune,Fashion,Card,Laptop,0
T1987,1085,15331.88,8,Chennai,Electronics,Card,Laptop,1
T1988,1091,13495.95,15,Chennai,Travel,Card,Mobile,0
T1989,1147,2011.13,18,Bangalore,Food,UPI,Mobile,0
T1990,1160,5213.27,17,Chennai,Entertainment,UPI,Mobile,0
T1991,1167,1697.41,8,Nagpur,Entertainment,Card,Mobile,0
T1992,1159,4447.92,15,Delhi,Travel,Net Banking,Mobile,0
T1993,1096,6547.85,12,Pune,Electronics,Card,Laptop,0
T1994,1001,11731.5,9,Bangalore,Fashion,Card,Mobile,0
T1995,1032,2044.72,19,Kolkata,Travel,UPI,Laptop,0
T1996,1157,6116.93,13,Kolkata,Food,UPI,Tablet,0
T1997,1160,1236.6,11,Delhi,Fashion,UPI,Mobile,0
T1998,1076,18555.86,18,Chennai,Food,UPI,Mobile,0
T1999,1115,104.43,6,Chennai,Grocery,UPI,Mobile,0
T2000,1153,3700.61,22,Nagpur,Food,Card,Laptop,0
T2001,1149,4309.43,14,Chennai,Fashion,UPI,Mobile,0
T2002,1102,4659.59,15,Kolkata,Grocery,Net Banking,Mobile,0
T2003,1193,513.1,7,Pune,Fashion,Card,Tablet,0
T2004,1165,11156.81,9,Kolkata,Entertainment,Net Banking,Mobile,0
T2005,1102,799.58,3,Hyderabad,Fashion,UPI,Laptop,0
T2006,1089,3899.42,18,Pune,Grocery,Card,Mobile,0
T2007,1173,1007.59,18,Pune,Food,Net Banking,Mobile,0
T2008,1121,1468.15,20,Chennai,Entertainment,UPI,Laptop,0
T2009,1142,3162.67,14,Delhi,Electronics,Card,Mobile,0
T2010,1105,2159.6,13,Chennai,Electronics,Card,Laptop,0
T2011,1118,698.49,0,Delhi,Electronics,Card,Mobile,1
T2012,1171,749.83,15,Delhi,Electronics,UPI,Laptop,0
T2013,1048,2166.13,9,Kolkata,Travel,UPI,Mobile,0
T2014,1103,5663.44,18,Delhi,Electronics,Net Banking,Mobile,0
T2015,1060,9129.74,21,Bangalore,Grocery,Card,Mobile,0
T2016,1194,351.51,2,Mumbai,Electronics,Card,Mobile,1
T2017,1122,1997.59,4,Chennai,Fashion,Card,Mobile,0
T2018,1133,422.53,8,Bangalore,Electronics,UPI,Mobile,0
T2019,1008,66.93,17,Pune,Food,Net Banking,Mobile,0
